4 Jan 1999 - 27 July 2018,EUR/USD,USD/JPY,GBP/USD,AUD/USD,USD/CAD
9/3/2002,0.9959,117.12,1.5625,0.5465,1.5545
9/4/2002,0.9923,118.01,1.5642,0.5443,1.5663
9/5/2002,0.9911,118.34,1.566,0.5419,1.5672
9/6/2002,0.9843,118.48,1.5597,0.5467,1.5637
9/9/2002,0.9817,118.85,1.5585,0.5467,1.5662
9/10/2002,0.9752,119.78,1.5544,0.5468,1.5737
9/11/2002,0.9724,120.64,1.5492,0.5476,1.577
9/12/2002,0.9761,120.68,1.5549,0.5518,1.5848
9/13/2002,0.9743,121.5,1.5585,0.5504,1.5858
9/16/2002,0.9723,122.17,1.544,0.5487,1.583
9/17/2002,0.9685,122.64,1.5343,0.5474,1.5791
9/18/2002,0.9789,121.49,1.5525,0.5485,1.5835
9/19/2002,0.9817,121.48,1.5545,0.551,1.5727
9/20/2002,0.9839,123.16,1.5558,0.5464,1.573
9/23/2002,0.9822,123.93,1.5575,0.5447,1.5845
9/24/2002,0.9815,123.38,1.5565,0.5445,1.5856
9/25/2002,0.9797,122.72,1.5625,0.5445,1.5812
9/26/2002,0.9755,122.59,1.5563,0.5443,1.5769
9/27/2002,0.9772,122.86,1.5548,0.544,1.5777
9/30/2002,0.9879,121.74,1.57,0.5429,1.5863
10/1/2002,0.9859,122.73,1.5708,0.5422,1.5863
10/2/2002,0.9842,123.21,1.5655,0.5442,1.5855
10/3/2002,0.9871,123.04,1.5704,0.5465,1.5903
10/4/2002,0.9821,123.02,1.569,0.5461,1.5943
10/7/2002,0.9816,124.44,1.5643,0.5497,1.5922
10/8/2002,0.9796,124.26,1.5569,0.547,1.5935
10/9/2002,0.9868,123.55,1.5595,0.5485,1.5933
10/10/2002,0.9861,123.64,1.5625,0.5473,1.5916
10/11/2002,0.9854,124.04,1.5605,0.5485,1.5888
10/15/2002,0.981,124.66,1.5542,0.5467,1.5857
10/16/2002,0.9824,124.3,1.5543,0.5487,1.584
10/17/2002,0.9718,124.8,1.5525,0.55,1.5725
10/18/2002,0.9708,125.52,1.5461,0.5498,1.5723
10/21/2002,0.9732,124.71,1.5418,0.553,1.5682
10/22/2002,0.9782,125.09,1.5463,0.5527,1.568
10/23/2002,0.9772,124.17,1.5499,0.5526,1.5685
10/24/2002,0.9742,124.77,1.5478,0.555,1.561
10/25/2002,0.9767,124.14,1.5533,0.5545,1.5676
10/28/2002,0.9843,123.64,1.5602,0.5585,1.5607
10/29/2002,0.9851,122.55,1.5585,0.5561,1.5632
10/30/2002,0.9835,122.91,1.5568,0.5528,1.5677
10/31/2002,0.9881,122.78,1.563,0.5548,1.561
11/1/2002,0.9971,122.16,1.5638,0.5595,1.558
11/4/2002,0.9953,122.46,1.5545,0.561,1.5562
11/5/2002,0.9994,121.84,1.5625,0.5615,1.5563
11/6/2002,0.9974,122.22,1.559,0.5615,1.5586
11/7/2002,1.0092,121.26,1.5796,0.566,1.5528
11/8/2002,1.0139,119.72,1.5915,0.5658,1.5644
11/12/2002,1.0105,119.57,1.5879,0.561,1.5739
11/13/2002,1.006,120.28,1.585,0.5598,1.5765
11/14/2002,1.0034,120.45,1.5788,0.5626,1.5748
11/15/2002,1.0082,120.37,1.579,0.5628,1.5815
11/18/2002,1.0083,121.15,1.579,0.5635,1.5903
11/19/2002,1.0107,121.65,1.588,0.5583,1.5853
11/20/2002,1.0024,122.52,1.575,0.5595,1.584
11/21/2002,0.9984,122.92,1.5753,0.5622,1.5783
11/22/2002,0.9966,122.84,1.5778,0.5638,1.5804
11/25/2002,0.9937,122.32,1.5667,0.559,1.5735
11/26/2002,0.9913,121.89,1.5485,0.5597,1.572
11/27/2002,0.9895,122.21,1.544,0.5563,1.575
11/29/2002,0.9932,122.72,1.5553,0.5601,1.5658
12/2/2002,0.9927,124.61,1.5555,0.5591,1.5595
12/3/2002,0.9968,124.42,1.5687,0.5589,1.5573
12/4/2002,0.9999,124.84,1.5682,0.5604,1.5579
12/5/2002,0.9989,124.99,1.5708,0.5614,1.5612
12/6/2002,1.0081,123.69,1.573,0.5603,1.566
12/9/2002,1.0088,123.36,1.5785,0.563,1.5615
12/10/2002,1.0073,123.66,1.5699,0.5595,1.5612
12/11/2002,1.0083,123.46,1.5744,0.5607,1.5562
12/12/2002,1.0189,122.75,1.58,0.5651,1.555
12/13/2002,1.0226,120.71,1.5896,0.5646,1.5603
12/16/2002,1.021,121.28,1.5905,0.566,1.5627
12/17/2002,1.0267,121.27,1.5963,0.566,1.551
12/18/2002,1.0254,121.12,1.6,0.565,1.5538
12/19/2002,1.0217,120.86,1.5986,0.565,1.5478
12/20/2002,1.0268,120.52,1.6015,0.5618,1.5525
